name,latitude,longitude,area_1,area_2,address,phone,opening_hours_all,rating,avg_price,image
迷路小章魚 餐酒館,21.9592828,120.766648,屏東縣,恆春鎮,屏東縣恆春鎮南灣路68號墾丁國家公園,088-882822,"['星期一 12:00-14:15, 18:00-20:00', '星期二 12:00-14:15, 18:00-20:00', '星期三 休息', '星期四 12:00-14:15, 18:00-20:00', '星期五 12:00-14:15, 18:00-20:00', '星期六 12:00-14:15, 18:00-20:00', '星期日 12:00-14:15, 18:00-20:00']",4,500,food_image/迷路小章魚 餐酒館.jpg
瞭望台土雞城,22.7136965,120.6484094,屏東縣,三地門鄉,屏東縣三地門鄉中正路一段52號,087-993615,"['星期一 10:00-22:00', '星期二 10:00-22:00', '星期三 10:00-22:00', '星期四 10:00-22:00', '星期五 10:00-22:00', '星期六 10:00-22:00', '星期日 10:00-22:00']",4.5,400,food_image/瞭望台土雞城.jpg
正宗萬巒林家豬腳,22.5742185,120.5687702,屏東縣,萬巒鄉,屏東縣萬巒鄉民和路1之4號,087-811785,"['星期一 08:00-17:30', '星期二 08:00-17:30', '星期三 08:00-17:30', '星期四 08:00-17:30', '星期五 08:00-17:30', '星期六 08:00-17:30', '星期日 08:00-17:30']",4,300,food_image/正宗萬巒林家豬腳.jpg
環球購物中心 屏東市,22.6732667,120.4934017,屏東縣,屏東市,屏東縣屏東市仁愛路90號,087-663899,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:00', '星期六 10:30-22:00', '星期日 10:30-22:00']",4.3,0,food_image/環球購物中心 屏東市.jpg
御前上茶——屏東太平洋店,22.6742434,120.4898241,屏東縣,屏東市,屏東縣屏東市中正路72號1F,None,[],4.3,100,food_image/御前上茶屏東太平洋店.jpg
福記餛飩,22.669937,120.4905677,屏東縣,屏東市,屏東縣屏東市興市巷83之1號,087-655642,"['星期一 休息', '星期二 休息', '星期三 10:30-20:00', '星期四 10:30-20:00', '星期五 10:30-20:00', '星期六 10:30-20:00', '星期日 10:30-20:00']",4.5,100,food_image/福記餛飩.jpg
阿達海產,22.3661651,120.5922142,屏東縣,枋寮鄉,屏東縣枋寮鄉中興路66號,088-786888,"['星期一 11:00-14:00, 17:00-20:00', '星期二 11:00-20:00', '星期三 休息', '星期四 11:00-14:00, 17:00-20:00', '星期五 11:00-14:00, 17:00-20:00', '星期六 11:00-14:00, 17:00-20:00', '星期日 11:00-14:00, 17:00-20:00']",4.2,770,food_image/阿達海產.jpg
山男咖啡,21.9810112,120.7178639,屏東縣,恆春鎮,屏東縣恆春鎮紅柴路2之9號,09-05938900,"['星期一 11:00-19:00', '星期二 11:00-19:00', '星期三 11:00-19:00', '星期四 11:00-19:00', '星期五 11:00-19:00', '星期六 11:00-19:00', '星期日 11:00-19:00']",4.5,180,food_image/山男咖啡.jpg
義成伯の麵店,22.776249,120.492846,屏東縣,里港鄉,屏東縣裏港鄉永樂路21之5號,087-752811,"['星期一 10:00-16:00', '星期二 休息', '星期三 休息', '星期四 10:00-16:00', '星期五 10:00-16:00', '星期六 10:00-16:00', '星期日 10:00-16:00']",4.5,150,food_image/義成伯の麵店.jpg
四重溪清泉日式溫泉館,22.094883,120.7481735,屏東縣,車城鄉,屏東縣車城鄉文化路5號,088-824120,[],4,280,food_image/四重溪清泉日式溫泉館.jpg
王匠生魚片專賣店,22.468089,120.44332,屏東縣,東港鎮,屏東縣東港鎮華僑市場228攤位,09-78088786,"['星期一 11:00-18:00', '星期二 11:00-18:00', '星期三 休息', '星期四 11:00-18:00', '星期五 11:00-18:00', '星期六 10:30-18:00', '星期日 10:30-18:00']",4.5,350,food_image/王匠生魚片專賣店.jpg
海上教堂咖啡,22.449432,120.4767637,屏東縣,東港鎮,屏東縣東港鎮大鵬灣環灣道路二段9號,09-66883827,"['星期一 11:00-18:50', '星期二 11:00-18:50', '星期三 11:00-18:50', '星期四 11:00-18:50', '星期五 11:00-18:50', '星期六 11:00-18:50', '星期日 11:00-18:50']",4.1,200,food_image/海上教堂咖啡.jpg
阿國臭豆腐,22.5921884,120.4888475,屏東縣,萬丹鄉,屏東縣萬丹鄉萬丹路一段381號,087-772103,"['星期一 13:00-22:00', '星期二 13:00-22:00', '星期三 13:00-22:00', '星期四 13:00-22:00', '星期五 13:00-22:00', '星期六 13:00-22:00', '星期日 13:00-22:00']",4.2,50,food_image/阿國臭豆腐.jpg
秋月的店,22.7201968,120.6620089,屏東縣,三地門鄉,屏東縣三地門鄉中正路二段150號,087-991524,"['星期一 11:00-18:30', '星期二 11:00-18:30', '星期三 11:00-18:30', '星期四 休息', '星期五 11:00-23:00', '星期六 11:00-23:00', '星期日 11:00-23:00']",4.2,300,food_image/秋月的店.jpg
潮州日式歷史建築文化園區,22.5521465,120.5404777,屏東縣,潮州鎮,屏東縣潮州鎮延平路30號,087-894515,"['星期一 休息', '星期二 09:00-17:00', '星期三 09:00-17:00', '星期四 09:00-17:00', '星期五 09:00-17:00', '星期六 09:00-17:00', '星期日 09:00-17:00']",4.5,100,food_image/潮州日式歷史建築文化園區.jpg
山下人家,22.0027416,120.7525389,屏東縣,恆春鎮,屏東縣恆春鎮山腳路64之1號,09-81944133,"['星期一 11:00-13:00, 17:00-20:00', '星期二 11:00-13:00, 17:00-20:30', '星期三 05:00-20:00', '星期四 休息', '星期五 11:00-13:00, 17:00-20:00', '星期六 11:00-13:30, 17:00-20:30', '星期日 11:00-13:30, 17:00-20:30']",4.6,600,food_image/山下人家.jpg
鼎昌號,22.6726048,120.4867563,屏東縣,屏東市,屏東市南京路38-1號,087-332377,"['星期一 11:00-21:30', '星期二 11:00-21:30', '星期三 11:00-21:30', '星期四 11:00-21:30', '星期五 11:00-21:30', '星期六 11:00-21:30', '星期日 11:00-21:30']",4.6,55,food_image/鼎昌號.jpg
咱的海產店,21.946232,120.739911,屏東縣,恆春鎮,屏東縣恆春鎮大光路118之2號,088-866621,"['星期一 10:30-14:30, 17:00-20:00', '星期二 10:30-14:30, 17:00-20:00', '星期三 10:30-14:30, 17:00-20:00', '星期四 10:30-14:30, 17:00-20:00', '星期五 10:30-14:30, 17:00-20:00', '星期六 10:30-14:30, 17:00-20:00', '星期日 10:30-14:30, 17:00-20:00']",4.4,400,food_image/咱的海產店.jpg
討海人海產,21.952593,120.7407294,屏東縣,恆春鎮,屏東縣恆春鎮砂尾路16之61號,088-866366,"['星期一 11:00-14:00, 17:00-20:30', '星期二 11:00-14:00, 17:00-20:30', '星期三 11:00-14:00, 17:00-20:30', '星期四 11:00-14:00, 17:00-20:30', '星期五 11:00-14:00, 17:00-20:30', '星期六 11:00-14:30, 16:30-20:30', '星期日 11:00-14:30, 16:30-20:30']",4.3,250,food_image/討海人海產.jpg
阿興生魚片分店,21.9449425,120.7437036,屏東縣,恆春鎮,屏東縣恆春鎮大光路79之66號,09-12992818,"['星期一 11:00-19:20', '星期二 11:00-19:20', '星期三 11:00-19:20', '星期四 11:00-19:20', '星期五 11:00-19:20', '星期六 11:00-19:20', '星期日 11:00-19:20']",4.4,450,food_image/阿興生魚片分店.jpg
文富餛飩,22.7774154,120.4930556,屏東縣,里港鄉,屏東縣裏港鄉永樂路8號,087-758833,"['星期一 08:00-19:30', '星期二 08:00-19:30', '星期三 08:00-19:30', '星期四 休息', '星期五 08:00-19:30', '星期六 08:00-20:00', '星期日 08:00-20:00']",4,120,food_image/文富餛飩.jpg
明洞燒肉館,22.6740384,120.4861291,屏東縣,屏東市,屏東縣屏東市忠孝路104號,087-323993,"['星期一 11:00-15:00, 17:00-22:00', '星期二 11:00-15:00, 17:00-22:00', '星期三 11:00-15:00, 17:00-22:00', '星期四 11:00-15:00, 17:00-22:00', '星期五 11:00-15:00, 17:00-22:00', '星期六 11:00-15:00, 17:00-22:00', '星期日 11:00-15:00, 17:00-22:00']",4.3,550,food_image/明洞燒肉館.jpg
麋谷 Migu village,21.9953145,120.7462071,屏東縣,恆春鎮,屏東縣恆春鎮恆南路2巷1號之1號,09-03122862,"['星期一 休息', '星期二 12:00-19:30', '星期三 12:00-19:30', '星期四 12:00-19:30', '星期五 12:00-19:30', '星期六 休息', '星期日 休息']",4.4,240,food_image/麋谷 Migu village.jpg
亞發師海鮮餐廳,21.9449408,120.7439694,屏東縣,恆春鎮,屏東縣恆春鎮大光路79之66號漁市場二樓,088-867508,"['星期一 11:00-19:00', '星期二 11:00-19:00', '星期三 11:00-19:00', '星期四 11:00-19:00', '星期五 11:00-19:00', '星期六 10:30-19:30', '星期日 10:30-19:30']",4.8,250,food_image/亞發師海鮮餐廳.jpg
龜龜燒烤,22.3464002,120.3700383,屏東縣,琉球鄉,屏東縣琉球鄉復興路全德國小校門口對面,09-71255151,"['星期一 17:00-22:30', '星期二 17:00-22:30', '星期三 17:00-22:30', '星期四 17:00-22:30', '星期五 17:00-22:30', '星期六 17:00-22:30', '星期日 17:00-22:30']",4.7,399,food_image/龜龜燒烤.jpg
小翠越南美食阿嘉耕逃,22.0108477,120.7440363,屏東縣,恆春鎮,屏東縣恆春鎮恆省北路77號,09-88027997,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:00', '星期六 11:00-22:00', '星期日 11:00-22:00']",4.4,300,food_image/小翠越南美食阿嘉耕逃.jpg
皇家馬德里,22.6627662,120.5074183,屏東縣,屏東市,屏東縣屏東市香揚巷南段7號,087-216788,"['星期一 10:30-21:00', '星期二 10:30-21:00', '星期三 10:30-21:00', '星期四 10:30-21:00', '星期五 10:30-21:00', '星期六 10:30-21:00', '星期日 10:30-21:00']",4.4,300,food_image/皇家馬德里.jpg
春日。佐光 人文和風燒鍋,22.6680337,120.491358,屏東縣,屏東市,屏東縣屏東市仁愛路14之1號,087-517325,"['星期一 11:00-22:30', '星期二 11:00-22:30', '星期三 11:00-22:30', '星期四 11:00-22:30', '星期五 11:00-22:30', '星期六 11:00-22:30', '星期日 11:00-22:30']",4.1,300,food_image/春日佐光 人文和風燒鍋.jpg
別有洞天咖啡館,22.2952873,120.6436383,屏東縣,枋山鄉,屏東縣枋山鄉南和路80號,088-761837,"['星期一 09:30-18:00', '星期二 09:30-18:00', '星期三 09:30-18:00', '星期四 09:30-18:00', '星期五 09:30-18:00', '星期六 08:00-18:00', '星期日 08:00-18:00']",4.2,300,food_image/別有洞天咖啡館.jpg
鈕扣倉庫,22.0031861,120.7407523,屏東縣,恆春鎮,屏東縣恆春鎮恆西路12之21號,088-883578,"['星期一 00:00-01:30, 19:00-00:00', '星期二 00:00-01:30', '星期三 休息', '星期四 19:00-00:00', '星期五 00:00-01:30, 19:00-00:00', '星期六 00:00-01:30, 19:00-00:00', '星期日 19:00-00:00, 00:00-01:30']",4.6,100,food_image/鈕扣倉庫.jpg
新新海鮮,22.4599176,120.4562902,屏東縣,東港鎮,屏東縣東港鎮嘉蓮裏嘉新路91之1號,09-10311950,"['星期一 10:30-14:30, 17:00-20:00', '星期二 休息', '星期三 10:30-14:30, 17:00-20:00', '星期四 10:30-14:30, 17:00-20:00', '星期五 10:30-14:30, 17:00-20:00', '星期六 10:30-14:30, 16:30-20:00', '星期日 10:30-14:30, 16:30-20:00']",4.7,550,food_image/新新海鮮.jpg
AKAME,22.7001417,120.6472025,屏東縣,霧台鄉,屏東縣霧臺鄉古茶柏安街17巷8號,,"['星期一 休息', '星期二 休息', '星期三 18:00-00:00', '星期四 18:00-00:00', '星期五 18:00-00:00', '星期六 18:00-00:00', '星期日 18:00-00:00']",4.7,2900,food_image/AKAME.jpg
千葉火鍋 屏東尊爵館,22.6835036,120.4847367,屏東縣,屏東市,屏東縣屏東市太原路17之1號,087-666282,"['星期一 11:00-21:30', '星期二 11:00-21:30', '星期三 11:00-21:30', '星期四 11:00-21:30', '星期五 11:00-21:30', '星期六 11:00-21:30', '星期日 11:00-21:30']",4.1,350,food_image/千葉火鍋 屏東尊爵館.jpg
里港趙壽山餛飩豬腳,22.7628334,120.4929503,屏東縣,里港鄉,屏東縣九如鄉九如路三段566號,087-753633,"['星期一 09:00-20:00', '星期二 09:00-20:00', '星期三 休息', '星期四 09:00-20:00', '星期五 09:00-20:30', '星期六 08:00-21:00', '星期日 08:00-21:00']",3.7,100,food_image/里港趙壽山餛飩豬腳.jpg
Cocosun可茵山可可莊園,22.5680365,120.5659771,屏東縣,萬巒鄉,屏東縣萬巒鄉復興路2之55號,087-810569,"['星期一 09:00-17:30', '星期二 09:00-17:30', '星期三 09:00-17:30', '星期四 09:00-17:30', '星期五 09:00-17:30', '星期六 09:00-17:30', '星期日 09:00-17:30']",3.9,50,food_image/Cocosun可茵山可可莊園.jpg
東港魚莊生魚片,22.4682494,120.4434777,屏東縣,東港鎮,屏東縣東港鎮華僑市場212號攤位,09-12994665,"['星期一 10:00-18:00', '星期二 休息', '星期三 10:00-18:00', '星期四 10:00-18:00', '星期五 10:00-18:00', '星期六 10:00-18:00', '星期日 10:00-18:00']",4.7,630,food_image/東港魚莊生魚片.jpg
王品羊肉爐,22.5869364,120.4874385,屏東縣,萬丹鄉,屏東縣萬丹鄉大憲街180號,087-775908,"['星期一 休息', '星期二 休息', '星期三 16:30-22:30', '星期四 16:30-22:30', '星期五 16:30-22:30', '星期六 16:30-22:30', '星期日 16:30-22:30']",4.3,500,food_image/王品羊肉爐.jpg
潮州牛肉福,22.5504513,120.5394514,屏東縣,潮州鎮,屏東縣潮州鎮金陵街31號,087-898107,"['星期一 06:30-15:00, 17:00-20:00', '星期二 休息', '星期三 06:30-15:00, 17:00-20:00', '星期四 06:30-15:00, 17:00-20:00', '星期五 06:30-15:00, 17:00-20:00', '星期六 06:30-15:00, 17:00-20:00', '星期日 06:30-15:00, 17:00-20:00']",4.4,500,food_image/潮州牛肉福.jpg
咚豬咚豬 韓式烤肉吃到飽,22.6688592,120.4942234,屏東縣,屏東市,屏東縣屏東市自由路172號,087-322628,"['星期一 11:00-22:30', '星期二 11:00-22:30', '星期三 11:00-22:30', '星期四 11:00-22:30', '星期五 11:00-22:30', '星期六 11:00-22:30', '星期日 11:00-22:30']",4.5,438,food_image/咚豬咚豬 韓式烤肉吃到飽.jpg
肥春號 Fatchun Cafe,21.9876109,120.7323965,屏東縣,恆春鎮,屏東縣恆春鎮糠林南路15號,088-899855,"['星期一 11:00-18:00', '星期二 11:00-18:00', '星期三 11:00-18:00', '星期四 11:00-18:00', '星期五 11:00-18:00', '星期六 10:00-18:00', '星期日 10:00-18:00']",4.5,150,food_image/肥春號 Fatchun Cafe.jpg
一碗豆腐,22.6767408,120.492339,屏東縣,屏東市,屏東縣屏東市濟南街2之6號,09-16199318,"['星期一 14:30-21:00', '星期二 14:30-21:00', '星期三 休息', '星期四 14:30-21:00', '星期五 14:30-21:00', '星期六 14:30-21:00', '星期日 14:30-21:00']",4.5,50,food_image/一碗豆腐.jpg
海崖灣 (暫時歇業),21.965798,120.7192466,屏東縣,恆春鎮,屏東縣檳榔路9之8號,088-866116,[],4.8,200,food_image/海崖灣 暫時歇業.jpg
小琉球冰箱冰舖-芒果雪花冰專賣店,22.3387711,120.370066,屏東縣,琉球鄉,屏東縣琉球鄉中正路166之1號,088-612553,"['星期一 10:00-17:00', '星期二 10:00-17:00', '星期三 10:00-17:00', '星期四 10:00-17:00', '星期五 10:00-17:00', '星期六 10:00-21:30', '星期日 10:00-21:30']",4.4,80,food_image/小琉球冰箱冰舖芒果雪花冰專賣店.jpg
相思麵,22.3418409,120.3688428,屏東縣,琉球鄉,屏東縣琉球鄉上杉路31巷7號,09-31766862,"['星期一 08:00-14:00', '星期二 08:00-14:00', '星期三 08:00-14:00', '星期四 08:00-14:00', '星期五 08:00-14:00', '星期六 08:00-14:00', '星期日 08:00-14:00']",4.2,120,food_image/相思麵.jpg
照利庭園海鮮餐廳,21.9869144,120.732813,屏東縣,恆春鎮,屏東縣恆春鎮糠林南路6號,088-896587,"['星期一 11:00-14:00, 17:00-20:00', '星期二 11:00-14:00', '星期三 休息', '星期四 休息', '星期五 11:00-14:00, 17:00-20:00', '星期六 11:00-14:00, 17:00-20:00', '星期日 11:00-14:00, 17:00-20:00']",4.4,350,food_image/照利庭園海鮮餐廳.jpg
中山黃昏市場,22.6760628,120.4847693,屏東縣,屏東市,屏東縣屏東市中山路65號,09-88878973,"['星期一 14:00-19:30', '星期二 14:00-19:30', '星期三 14:00-19:30', '星期四 14:00-19:30', '星期五 14:00-19:30', '星期六 14:00-19:30', '星期日 14:00-19:30']",4.4,25,food_image/中山黃昏市場.jpg
鄉村冬粉鴨,22.0031615,120.7431207,屏東縣,恆春鎮,屏東縣恆春鎮福德路28號,088-898824,"['星期一 11:30-21:00', '星期二 休息', '星期三 11:30-21:00', '星期四 11:30-21:00', '星期五 11:30-21:00', '星期六 11:30-21:00', '星期日 11:30-21:00']",3.7,215,food_image/鄉村冬粉鴨.jpg
泰舍 屏東家樂福店,22.6828726,120.4979963,屏東縣,屏東市,屏東縣屏東市仁愛路188號2樓,087-360530,"['星期一 11:00-14:00, 17:00-22:00', '星期二 11:00-14:00, 17:00-22:00', '星期三 11:00-14:00, 17:00-22:00', '星期四 11:00-14:00, 17:00-22:00', '星期五 11:00-14:00, 17:00-22:00', '星期六 11:00-14:00, 17:00-22:00', '星期日 11:00-14:00, 17:00-22:00']",4.6,500,food_image/泰舍 屏東家樂福店.jpg
美菊麵包店,22.6754133,120.4869484,屏東縣,屏東市,屏東縣屏東市公園路66號,,"['星期一 12:00-19:30', '星期二 休息', '星期三 休息', '星期四 12:00-19:30', '星期五 12:00-19:30', '星期六 12:00-19:30', '星期日 12:00-19:30']",4.1,60,food_image/美菊麵包店.jpg
大鵬灣濱灣公園-帆船基地,22.4363802,120.47724,屏東縣,東港鎮,屏東縣東港鎮鵬灣大道五段50號,09-29554933,"['星期一 10:00-18:00', '星期二 09:00-18:00', '星期三 09:00-18:00', '星期四 09:00-18:00', '星期五 09:00-18:00', '星期六 09:00-18:00', '星期日 09:00-18:00']",4.5,150,food_image/大鵬灣濱灣公園帆船基地.jpg
大福羊肉海鮮店,22.3354533,120.3720164,屏東縣,琉球鄉,屏東縣琉球鄉仁愛路104之8號,088-614626,"['星期一 11:00-13:00, 17:00-19:00', '星期二 11:00-13:00, 17:30-19:00', '星期三 11:00-13:00, 17:30-19:00', '星期四 休息', '星期五 11:00-13:00, 17:00-19:00', '星期六 11:00-13:00, 17:00-19:00', '星期日 11:00-13:00, 17:00-19:00']",4.2,150,food_image/大福羊肉海鮮店.jpg
屏東觀光夜市,22.6698878,120.4898724,屏東縣,屏東市,屏東縣屏東市民族路36號,,"['星期一 24小時營業', '星期二 24小時營業', '星期三 24小時營業', '星期四 24小時營業', '星期五 24小時營業', '星期六 24小時營業', '星期日 24小時營業']",4.1,70,food_image/屏東觀光夜市.jpg
曼波泰式餐廳,21.9430536,120.8021776,屏東縣,恆春鎮,屏東縣恆春鎮墾丁路21之4號,088-862878,"['星期一 11:00-14:30, 17:00-22:00', '星期二 11:00-14:30, 17:00-22:00', '星期三 11:00-14:30, 17:00-22:00', '星期四 11:00-14:30, 17:00-22:00', '星期五 11:00-14:30, 17:00-22:00', '星期六 11:00-15:00, 17:00-22:30', '星期日 11:00-15:00, 17:00-22:30']",4.1,450,food_image/曼波泰式餐廳.jpg
くら寿司 藏壽司 彰化中華西路店,24.0707519,120.5283388,彰化縣,彰化市,彰化縣彰化市中華西路320號,047-632296,"['星期一 11:00-22:00', '星期二 11:00-22:00', '星期三 11:00-22:00', '星期四 11:00-22:00', '星期五 11:00-22:00', '星期六 10:30-22:00', '星期日 10:30-22:00']",4.6,600,food_image/くら寿司 藏壽司 彰化中華西路店.jpg
阿璋肉圓,24.0795711,120.5392806,彰化縣,彰化市,彰化縣彰化市長安街144號,047-229517,"['星期一 09:30-22:30', '星期二 09:30-22:30', '星期三 09:30-22:30', '星期四 09:30-22:30', '星期五 09:30-22:30', '星期六 09:00-22:30', '星期日 09:00-22:30']",4.2,50,food_image/阿璋肉圓.jpg
全國麗園大飯店,24.0230528,120.5550827,彰化縣,花壇鄉,彰化縣花壇鄉花南路33號,047-874685,"['星期一 11:00-14:00, 17:00-22:00', '星期二 11:00-14:00, 17:00-22:00', '星期三 11:00-14:00, 17:00-22:00', '星期四 11:00-14:00, 17:00-22:00', '星期五 11:00-14:00, 17:00-22:00', '星期六 11:00-14:00, 17:00-22:00', '星期日 11:00-14:00, 17:00-22:00']",4.4,6500,food_image/全國麗園大飯店.jpg
TASTY西堤牛排,24.0650836,120.5353103,彰化縣,彰化市,彰化縣彰化市四維路69巷68號,047-615252,"['星期一 11:30-14:00, 17:30-21:00', '星期二 11:30-14:00, 17:30-21:00', '星期三 11:30-14:00, 17:30-21:00', '星期四 11:30-14:00, 17:30-21:00', '星期五 11:30-14:00, 17:30-21:00', '星期六 11:00-14:00, 17:00-21:00', '星期日 11:00-14:00, 17:00-21:00']",4.8,580,food_image/TASTY西堤牛排.jpg
阿三肉圓,24.085352,120.543249,彰化縣,彰化市,彰化縣彰化市三民路242號,047-240095,"['星期一 休息', '星期二 10:30-19:00', '星期三 10:30-19:00', '星期四 10:30-19:00', '星期五 10:30-19:00', '星期六 10:30-19:00', '星期日 10:30-19:00']",4.3,100,food_image/阿三肉圓.jpg
